src,tgt
opinion,impression
psalm,verse
verse,scripture
historical,monumant
reconcile,resolve
reconcile,difference
reconcile,conflict
longhorn,ranch
longhorn,cow
sanctimonious,holier-than-thou
sanctimonious,hypocritical
gorilla,ape
ape,chimp
jimmy,show
jimmy,fallon
suffragette,vote
bless,thankful
bless,curse
esteemed,prestigious
mood,excited
mood,sad
mood,surly
leotard,gymnastics
belly button,piercing
belly button,outie
amish,farming
amish,horse carriage
agreemant,covenant
poncho,mexico
poncho,rain
sensuous,appeal
unused,wasted
unused,resource
ying,yang
euro's,currency
icon,bette
palestine,conflict
palestine,gaza
conflict,middle-east
italic,format
italic,font
achilles,heel
achilles,trojan
eucharist,bread
sunrise,the
flare,emergency
invisibility,magic
invisibility,disappear
invisibility,cloak
magic,godmother
magic,cloak
magic,poppins
frostbite,numb
fang,teeth
fang,werewolf
brimstone,sulfur
brimstone,hellfire
kink,bdsm
sheer,thin
approval,accepting
valentino,italy
laundry,folding
germaine,writer
footprint,track
zit,pimple
crotch,itchy
grandson,grandfather
grandfather,wise
magi,wise
magi,gift
wise,grandpa
compatriot,patriot
compatriot,fellow
compatriot,country
righteous,moral
childhood,hood
ridge,rooftop
painful,childbirth
earthling,alien
social,sorority
hunt,prey
shameless,drama
seagull,flying
covenant,promise
covenant,contract
stratum,level
stratum,earth
panther,ferocious
forebear,root
hairline,receding
skunk,smell
technicolor,rainbow
road show,promotion
road show,exhibition
friar,robe
shoemaker,shop
shoemaker,craftsman
responsibility,parenting
frizz,curl
frizz,humidity
duckbill,duck
duckbill,bill
gay,rainbow
dominant,power
sutra,teaching
sutra,scripture
teaching,doctrine
teaching,catechism
modish,fashionable
demi,lovato
bangladesh,dhaka
bangladesh,country
bangladesh,rice
hormone,regulate
hormone,estrogen
hormone,progesterone
hormone,endocrine
crazy,madly
wallaby,kangaroo
wallaby,pouch
unibrow,unusual
volvo,sweden
bridge,bungee
exodus,red sea
101,mathematical
101,logic
hominid,evolution
modest,prudish
relation,in-law
swaying,song
swaying,palm
song,fleetwood
song,hallelujah
arousal,sex-drive
arousal,hard-on
mistake,idiot
mistake,forgetting
childbirth,miracle
com,puter
com,work
atheist,godlessness
stag,baratheon
middle,in-between
middle,center
believer,devotion
1970s,disco
possum,nocturnal
aaron,legendary
rudolf,nose
roosevelt,theodore
appraised,jewelry
appraised,estimate
don,unlock
don,door
thee,forever
mysterious,cloak
finesse,skill
droopy,sad
bonjour,france
pirouette,spin
demantia,forgetfulness
horse-like,galloping
kirk,enterprise
kirk,starship
selfless,others
selfless,helping
shapely,curve
shapely,geometry
curve,arc
docile,obedient
fleetwood,mac
hirsute,bearded
accepting,receiving
accepting,tolerant
convenience,access
embellish,ornamant
embellish,enhance
curl,ringlet
40,multiply
40,math
intertwine,merge
intertwine,combine
intertwine,mesh
truck,firehouse
2012,end of the world
2012,olympics
2012,mayan
holey,cheese
butch,sun dance
butch,cassidy
bison,prairie
cleric,holly
damnation,punishmant
seriously,joke
association,linked
rip,tear
grail,quest
grail,legendary
disney,belle
related,linked
related,connected
related,associated
noticed,observed
noticed,perceived
whats,app
whats,up
retire,leisure
eminent,famous
eminent,prominent
eminent,notable
pat,mat
dude,chill
idiot,stupidity
idiot,dumb
arch,utah
erect,tall
erect,hard-on
tall,crane
monumant,landmark
dig,hole
bath,robe
bath,peignoir
savior,redeemer
savior,messiah
fundamantal,basic
facial,goatee
basset,sad
alopecia,baldness
chaucer,middle ages
hellfire,flame
holocaust,memorial
holocaust,tragedy
heretic,nonconformity
critter,varmint
breathes,air
breathes,lung
feather,ruffle
age,olden
age,forty-five
shag,hairstyle
apnea,stop
apnea,breath
finland,sauna
irregular,spotty
tenet,palindrome
fray,battle
news,up-to-date
emily,poem
hardcore,punk
unattached,lonely
unattached,independent
mayan,pyramid
mayan,mexico
thy,kingdom
thy,power
acclaimed,recognition
acclaimed,award
criss,marker
swoon,faint
charlotte's,web
smoothly,buttermilk
weasel,stoat
hood,neighbor
hood,cloak
oscillator,electricity
oscillator,frequency
dingo,hunter
fecund,prolific
fecund,productive
ionic,compound
ionic,salt
cassia,fragrant
pretty,lacey
ivory,tusk
behavior,habit
behavior,tact
syrup,hershey's
hunted,prey
grandpa,story
laughter,hyena
lennon,glass
tactful,careful
tactful,diplomatic
tactful,considerate
bide,wait
texture,feel
texture,surface
texture,crinkled
cherished,precious
vicuña,peru
vicuña,camelid
gland,endocrine
sideburn,side
mate,sailor
leonard,sheldon
leonard,scientist
dr,hospital
doze,tired
doze,nap
tired,nap
crane,construction
reality,perception
bin,waste
bin,garbage
france,marquis
france,belle
hairstyle,fishtail
persephone,goddess
poacher,hunter
hunter,gun
hunter,prey
up,what's
trashy,low-class
trashy,garbage
trashy,tacky
thirty,birthday
novel,bovary
fighter,combat
hefner,wealth
hefner,mansion
primrose,yellow
fierce,lioness
keyboard,ctrl-z
ghost,sheet
unblemished,flawless
considerate,thoughtful
old-fashioned,unfashionable
blot,ink
blot,blotter
blot,rorschach
ink,rorschach
vista,scenery
vista,landscape
vista,view
scenery,picturesque
breed,purebred
breed,litter
nap,tuck
boning,woodworking
laity,laypeople
laity,congregation
godmother,fairy
godmother,wish
uterus,iud
owl,nocturnal
habit,addiction
habit,routine
awl,pointed
lab,research
lab,scientist
lab,experimant
research,nan
up-to-date,latest
marquis,nobleman
playgirl,magazine
easy-going,carefree
easy-going,chill
plymouth,port
wealth,million
wealth,billion
gift,wrapping
gift,present
gift,unwrap
doctrine,dogmatic
doctrine,dogma
infiltrate,covert
estate,mansion
estate,property
adherent,supporter
knowles,destiny
pregnant,expecting
hershey,pennsylvania
whalebone,skeleton
y-fronts,brief
brief,undies
i's,me
i's,mine
impression,artwork
redeemer,deliverer
redeemer,redeemed
prey,eat
halal,certification
bonbon,treat
bishop,move
bishop,chess
yankee,doodle
tape,adhesive
rico,suave
rico,cool
commit,prison
commit,act
wholesome,positivity
disobedience,rebellion
disobedience,defiance
creed,rocky
creed,film
amulet,necklace
governmant,minister
governmant,escort
wily,cunning
wily,deceitful
sorority,college
sorority,sisterhood
college,frat
bull,market
nunnery,cloister
nunnery,monastery
italy,renaissance
crazily,insane
boyfriend,lovedate
boyfriend,happyrelationship
cackle,witch
iud,device
desert,middle-east
east,risen
sag,constellation
sag,zodiac
bovary,tragic
reminisce,reflect
justified,fair
justified,reasonable
karma,cause
karma,effect
adhesive,glue
asleep,sleepwalking
convert,transform
convert,shift
mansion,graceland
picturesque,landscape
open-minded,progressive
lure,entice
cursed,hex
cursed,spell
oscar,award
angrily,shouting
outie,protruding
cloister,monastery
cloister,tranquility
scenic,view
view,promanade
bag,carry
bag,pouch
smut,fiction
deacon,stole
deacon,provost
shrivel,shrink
unwrap,present
stepmother,cinderella
baratheon,throne
baratheon,lannister
alicia,talented
forgetfulness,alzheimer's
masculine,leadership
masculine,virile
longevity,health
haiti,caribbean
haiti,natural disaster
luger,winter
indianapolis,capital
indianapolis,racing
awning,shade
awning,outdoor
firehouse,firefighter
tolerant,broad-minded
million,thousand
organ,vagina
carry,supply
penetrate,invade
penetrate,pierce
evolution,adaptation
bonnie,clyde
fatherly,guidance
ark,noah
ark,flood
seven,casino
bdrm,room
sweatpants,loungewear
thumbtack,stationery
entice,attractiveness
stooge,funny
stooge,trio
threatened,warning
threatened,danger
immodest,vulgar
t-shirt,collar
mesh,net
cad,engineering
magazine,vogue
prim,foremost
olympus,greece
false,verity
ellipsis,distance
ellipsis,omission
sanctity,sacredness
protect,escort
edna,mode
untainted,unsullied
maiden,princess
credo,philosophy
hole,pit
bonnet,engine
riki,team
divine,benediction
judy,garland
formality,official
nudity,exposure
crusader,sword
dy,end
icecap,glacier
fishtail,mermaid
rorschach,psychology
conan,talk show
conan,barbarian
alzheimer's,disease
hallelujah,rejoice
hallelujah,choir
robe,peignoir
adidas,sportswear
slack,business
mane,latin
theseus,labyrinth
dogmatic,opinionated
dogmatic,rigid
embarrassmant,boner
dix,louisiana
sandra,hollywood
olden,golden
fling,throw
fling,sling
dishonorable,shameful
dishonorable,deceitful
emphatic,emphasize
winter,beanie
bagger,grocery
bagger,mall
what's,on
what's,going
heel,stiletto
fellowship,journey
approachable,accessible
fink,informant
fink,suspect
poppins,umbrella
poppins,nanny
capybara,aquatic
opossum,nocturnal
emphatize,share
10,digit
bitch,insult
ctrl-z,shortcut
renaissance,leonardo
housewife,cooking
improve,better
bell-bottoms,hippy
self-pleasure,satisfaction
infidel,enemy
nocturnal,darkness
pacifist,nonviolence
bucolic,countryside
mammoth,huge
mammoth,fossil
panty,daily
panty,undies
mistress,slave
mistress,servant
wilderness,untouched
obi,jedi
endocrine,system
frank,hotdog
canaveral,rocket
you're,awesome
you're,smart
better,stronger
better,faster
zillion,countless
zillion,many
arc,bend
unfasten,unbuckle
gordon,chef
raccoon,mask
