src,tgt
famous,acclaimed
ceremonial,event
thee,shakespeare
cunnilingus,oral
fellow,peer
fellow,colleague
flare,signal
flare,distress
signal,beckon
unearth,archeology
tight,narrow
tight,firm
tight,lycra
monumant,landmark
monumant,memorial
gnarled,knotty
shampoo,hairdresser
considerate,thoughtful
thankful,appreciate
cassia,cinnamon
cassia,spice
hershey,brand
savior,redeemer
victoria's,queen
queen,royalty
queen,throne
protects,guard
protects,defend
armorer,medieval
armorer,weapon
nap,doze
cursed,haunted
cursed,doomed
basset,hound
dungaree,workwear
infertile,desolate
infertile,barren
drat,trap
flaccid,limp
critter,bug
holey,cheese
cheese,deli
butch,butcher
creased,worn
breathes,air
breathes,lung
tenet,palindrome
tenet,reverse
unattached,detached
unattached,independent
respectable,reputable
respectable,admirable
primary,prim
basket,wicker
banker,loan
wilted,dying
mayan,mexico
faithless,unbelief
delta,land
delta,triangular
land,acre
cain,abel
oscillator,frequency
presbyterian,minister
flirting,flattery
bagger,digger
bagger,construction
bagger,excavator
scrimshaw,ivory
scrimshaw,carving
ivory,tusk
purling,ripple
eyre,novel
novel,bovary
deli,sandwich
laity,congregation
grandpa,gray
prophylactic,preventive
prophylactic,medicine
wither,diminish
christ,redeemer
legitimate,valid
legitimate,legal
cherished,precious
cherished,adored
mutt,mixer
nomanclature,term
nomanclature,classification
hoe,digging
hoe,gardening
fighter,warrior
fighter,combat
carer,caregiver
tampon,tampax
agreemant,reconciliation
boudoir,photography
acclaimed,renowned
simplicity,clarity
simplicity,ease
simplicity,minimalism
bravery,gut
dr,medicine
dr,doctor
whip,crack
arc,circle
arc,geometry
gun,hunter
gun,mag
france,louis
gruff,rough
gruff,stern
hunter,prey
hunter,trapper
stem,leaf
toweling,drying
toweling,absorbent
carnation,pink
carnation,bloom
sole,one
playboy,lifestyle
playboy,magazine
frostbite,injury
holiness,sanctity
holiness,godliness
shoemaker,cobbler
blot,ink
blot,smudge
ease,slacken
hardwood,oak
vista,scenery
vista,view
erase,deletion
truth,pravda
truth,verifiable
truth,sincerity
cromwell,oliver
aramaic,syria
hairstyle,mohawk
friendliness,hospitality
prim,essential
prim,number one
evidence,verifiable
hairdresser,mirror
first,the
wan,wireless
wan,internet
ceo,steve
civil,war
celibate,abstain
mammaries,feed
protestant,reformation
infiltrate,covert
levi,brand
shame,slut
pantyhose,legwear
nativity,scene
steve,job
steve,apple
pearl,jewelry
pearl,oyster
twist,knotted
whalebone,skeleton
lycra,spandex
lycra,body suit
imprint,mark
imprint,stamp
imprint,leave
mark,splotch
prey,escape
prey,hunted
ionic,bonding
ionic,compound
welcoming,approachable
tape,adhesive
falcon,peregrine
threatened,danger
threatened,impact
amulet,necklace
ruffle,frill
housewife,cooking
pajama,sleepwear
victorian,bloomer
ovum,cell
remove,unscrew
remove,deletion
cult,group
group,fellowship
immodest,brash
immodest,conceited
centurion,war
halo,glow
halo,aura
doctrine,catechism
hunted,chased
rabies,virus
lost,forgotten
chaucer,tale
chaucer,poet
rural,bucolic
llama,andes
oj,simpson
oj,court
oj,juice
frontier,exploration
word,the
desert,middle-east
adherent,supporter
adherent,loyalist
stripper,club
middle-east,camel
lawrencium,elemant
bathrobe,shower
mane,brushing
cum,fluid
belle,princess
perkins,breakfast
warhol,painting
warhol,pop
tampax,hygiene
molt,shed
holier,devout
buzz,woody
adhesive,glue
adhesive,stick
divorced,lawyer
divorced,heartbreak
miller,brewer
miller,beer
estuary,tidal
mansion,graceland
pubes,teenage
undone,reverse
undone,failure
undone,incomplete
mohawk,tribe
mohawk,native
joey,character
joey,tv
frill,ornamant
shaming,criticism
shaming,embarrassmant
complimantary,free
baskervilles,hound
upfront,transparent
baratheon,throne
deity,goddess
touched,feel
touched,contact
feel,grope
unfashionable,dated
brunette,brown
rorschach,inkblot
rorschach,test
easy-going,chill
pravda,russia
pravda,newspaper
verifiable,proof
indianapolis,capital
indianapolis,racing
shade,dappled
forgiven,redeemed
bandicoot,output marsupial
lure,bait
congregation,meeting
judgemant,slut
firehouse,truck
firehouse,hydrant
ant,aardvark
ankle,joint
the,article
hammock,relaxation
hammock,swing
grope,grasp
bishop,chess
garbage,bin
pacifist,harmony
pacifist,nonviolence
deletion,discard
nordstrom,shopping
quaker,oat
quaker,pennsylvania
mag,magazine
mag,ammunition
magazine,vogue
supportive,encouraging
east,orient
discarded,trash
discarded,abandoned
orchid,tropical
eyeshadow,palette
sweatpants,loungewear
reconciliation,resolution
minister,governmant
ninety,grunge
impregnate,fertilize
preservation,conservation
shyness,timidness
shyness,social
cared,concerned
cared,protected
ellipsis,pause
ellipsis,omission
splotch,smudge
stephen,horror
hellish,tormant
sprayer,liquid
gracefully,fluidly
gracefully,smoothly
gracefully,elegantly
poppins,umbrella
team,cub
warner,studio
procurer,broker
procurer,middleman
procurer,supplier
swoon,faint
acre,area
kneel,submit
trash,bin
award,oscar
phone,caller
caller,answer
smoothly,glide
neanderthal,extinct
extinct,mammoth
homosexuality,lgbt
fling,throw
fling,toss
fling,launch
hellfire,tormant
hellfire,flame
man's,grooming
heel,high
heel,stiletto
redeemed,restored
forthcoming,imminent
forthcoming,upcoming
approachable,accessible
quilt,patchwork
bin,recycle
herman,melville
morning,risen
crusade,war
cultural,diversity
returned,refund
returned,given
self-pleasure,selfcare
dappled,sunlight
beckon,invite
risen,rise
graceland,memphis
ctrl-z,keyboard
ctrl-z,shortcut
practice,discipline
practice,routine
droopy,sad
cub,chicago
amanable,cooperative
bovary,emma
bovary,flaubert
psychedelic,hallucinogenic
stonehenge,monolith
beasley,coach
beasley,ncaa
unibrow,symmetry
canaveral,launch
dy,output death
dogmatic,unyielding
dogmatic,rigid
peck,pecking
icecap,arctic
icecap,glacier
destroys,devastate
destroys,damage
