src,tgt
gracefully,elegantly
valentino,silent
valentino,rudolph
tulle,sheer
tulle,netting
sheer,transparent
sheer,pantyhose
sheer,filmy
woolly,llama
buena,vibe
paddock,enclosure
research,genealogy
undergarmant,bra
sleek,shiny
productive,fecund
isaac,newton
shoeless,no
destroys,obliterate
emily,dickinson
emily,poetry
halal,permissible
pantyhose,legwear
forgiving,pardoning
forgiving,absolving
steve,job
steve,apple
steve,pioneer
horny,aroused
wag,shake
curl,bouncy
curl,ringlet
luck,amulet
crete,greece
cunnilingus,oral
dreamy,whimsical
dreamy,idealistic
homily,speech
signalizing,demonstrate
bitch,derogatory
string,twine
convert,change
convert,missionary
scarf,winter
y-fronts,brief
brief,fling
hipster,urban
unconditional,complete
unconditional,absolute
unconditional,total
matured,seasoned
matured,ripe
tusk,ivory
stigma,social
stigma,negative
hunk,muscular
bonbon,sweet
graceful,poised
graceful,smoothly
spiral,ringlet
frostbite,damage
frostbite,injury
damage,battering
language,yiddish
hygiene,tampax
hygiene,q-tips
returned,came
presbyterian,denomination
warm-blooded,heat
warm-blooded,regulated
purgatory,suffering
halo,aureole
belly-button,midriff
cowgirl,rodeo
tabernacle,shelter
scared,threatened
ovum,cell
ovum,egg
sorority,college
sorority,sisterhood
rabies,viral
rabies,infection
tangled,messy
tangled,complicated
fling,temporary
fling,encounter
temptress,siren
attaching,connect
hunted,chased
hunted,pursued
unhook,detach
rural,bucolic
warren,commission
warren,elizabeth
warren,buffett
llama,andes
stuntman,performer
tangle,mess
tangle,complicated
ranch,land
yearns,want
yearns,longs
baptism,christening
italy,colosseum
tatting,technique
optimum,best
optimum,ideal
lawrencium,heavy
lacey,smith
yiddish,dialect
land,estate
dot,polka
dot,ellipsis
tend,look-after
tampax,product
holier,than
aphrodisiac,stimulant
hayes,rutherford
rewind,reverse
estuary,tidal
estuary,mouth
coverage,insurance
coverage,policy
roaring,loud
stonehenge,circle
cramp,ache
dildo,object
beckon,signal
beckon,invite
hound,track
nazareth,birthplace
breathes,inhales
alicia,piano
volvo,swedish
volvo,automobile
volvo,car
untouched,unmarked
untouched,virginal
peaceful,soundly
rorschach,inkblot
rorschach,psychology
rorschach,test
eyebrow,unibrow
fop,vain
warner,studio
anniversary,celebration
anniversary,yearly
awning,shade
awning,canopy
estrogen,hormone
wilt,collapse
ivory,precious
ivory,white
dyke,barrier
dyke,levee
moore,fahrenheit
barber,shaving
primal,essential
primal,basic
contraception,method
1980s,pop music
1980s,mtv
forty-five,midlife
discarded,refuse
discarded,away
soundly,deep
prim,basic
footsie,market
footsie,trading
incest,taboo
crucifixion,death
bonnie,clyde
cleanly,tidy
filmy,transparent
thumbtack,pushpin
parker,stan
parker,superhero
parker,spider
petting,stroking
smoothly,easily
oath,pledge
stretch,legging
net,hammock
furious,angrily
seder,meal
preservation,conservation
yankee,doodle
self-righteous,attitude
self-righteous,smug
bouffant,voluminous
cursed,hexed
cursed,spell
reminisce,think
generous,bountiful
ellipsis,omission
protestant,reformer
stephen,horror
groundhog,weather
groundhog,predictor
shaving,foam
frilly,ornate
promanade,stroll
promanade,walk
molt,feather
molt,shed
q-tips,brand
alzheimer's,brain
handhake,meeting
handhake,grip
test,beta
occult,esoteric
occult,mystical
hormone,chemical
hormone,progesterone
hormone,manopause
toilet,bathroom
toilet,plumbing
entry,insertion
psychedelic,trippy
psychedelic,acid
wicker,basket
untainted,immaculate
wealth,estate
remembered,kept
remembered,stored
duck-billed,unique
untangle,uncomplicate
untangle,resolve
1950s,cold war
1950s,rock-n-roll
honeymoon,after
honeymoon,trip
airline,transport
airline,plane
airline,company
comforting,reassuring
comforting,soothing
charlotte's,spider
charlotte's,web
estate,property
idolatry,excessive
minotaur,labyrinth
jogging,running
10,zero
beta,version
gala,celebration
linnie,profile
linnie,suspect
oscar,award
oscar,statue
piano,billy
stooge,silly
catechism,education
quaker,oat
quaker,breakfast
inbreeding,genetic
floppy,bendable
unravel,disentangle
frill,embellishmant
ado,adolescence
forgive,excuse
forgive,pardon
forgive,absolve
rodeo,competition
leotard,gymnastic
graceland,memphis
formality,propriety
cheney,politician
cheney,vice
masturbate,self
chin,below
chin,jaw
tracy,spencer
billy,joel
fishtail,mermaid
lint,tiny
persecuted,oppressed
persecuted,victimized
battering,aggressive
threatened,alarmed
kept,zoo
bovary,flaubert
omega,watch
propriety,standard
bucolic,idyllic
charisma,power
charisma,appeal
nudity,model
hammock,hanging
beach,thong
fecund,fruitful
sexless,nonsexual
tat,ink
tat,tattoo
angrily,angry
angrily,mad
